Kernel Name,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Average
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7317.428571,7236.571429,7302.142857,7319.428571,7341.714286,7322.0,7312.714286,7291.285714,7322.285714,7275.0,7304.0571428
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),84774.57143,84881.14286,84769.85714,85130.42857,84978.71429,84942.0,84855.0,84998.57143,85098.71429,85378.42857,84980.742858
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",5056.714286,5050.571429,5011.142857,5062.428571,5086.714286,5111.428571,5066.142857,5023.857143,5051.714286,5128.857143,5064.9571429
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7853.714286,7843.857143,7888.142857,7912.428571,7921.571429,7853.0,7829.714286,7899.714286,7795.0,7805.285714,7860.2428572
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5410.428571,5447.285714,5378.857143,5388.857143,5458.142857,5496.428571,5410.714286,5417.142857,5510.857143,5341.571429,5426.0285714
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",25009.71429,25264.85714,24955.85714,25158.71429,25168.85714,25328.85714,24943.71429,25099.14286,24935.0,24883.42857,25074.814286
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4564.285714,4547.428571,4575.714286,4528.857143,4543.285714,4514.571429,4464.571429,4524.0,4554.428571,4494.857143,4531.2
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4588.285714,4613.142857,4659.285714,4671.428571,4675.714286,4629.428571,4568.285714,4601.571429,4617.857143,4551.142857,4617.6142856
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7010.142857,7006.142857,7001.285714,6926.857143,6973.428571,6985.0,6953.142857,6898.142857,6824.0,6937.285714,6951.542857
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7837.285714,7958.714286,7959.714286,7888.142857,7881.0,8009.428571,7781.285714,7882.714286,7899.571429,7795.857143,7889.3714286
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8178.571429,8122.285714,7994.142857,7976.714286,7953.142857,8117.428571,7848.571429,8025.714286,7878.142857,7959.142857,8005.3857143
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x3_tn,288102.2857,286629.7143,287995.7143,287315.8571,287609.2857,286871.2857,287510.8571,287815.1429,287841.7143,287282.7143,287497.45714
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5999.571429,6090.285714,6061.857143,6019.0,6120.571429,6021.571429,6025.0,6046.857143,6064.428571,6089.0,6053.8142858
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x3_tn,295035.8571,294115.5714,293893.8571,292294.0,293468.5714,294614.7143,292090.8571,294813.8571,292453.4286,293054.8571,293583.55712
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",6551.857143,6485.285714,6441.714286,6361.571429,6580.428571,6593.714286,6378.857143,6653.428571,6626.857143,6636.714286,6531.0428572
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_64x6_tn_align8>(T1::Params),192187.0,192322.0,194224.8571,192314.8571,191868.5714,192814.7143,191958.1429,192208.5714,192701.4286,192476.2857,192507.64285
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",5132.285714,5011.857143,4982.285714,5221.857143,5172.285714,5068.142857,5094.714286,5164.857143,5189.0,4958.428571,5099.5714285
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7818.571429,7862.571429,7852.428571,7825.857143,7865.714286,7829.571429,7883.714286,7861.0,7827.857143,7751.857143,7837.9142859
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5501.0,5659.142857,5620.142857,5557.142857,5644.857143,5473.142857,5555.142857,5457.285714,5626.857143,5564.142857,5565.8857142
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",25445.71429,25479.42857,25396.14286,25552.57143,25312.42857,25157.14286,25629.42857,25440.71429,25387.71429,25227.42857,25402.87143
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4512.571429,4563.0,4565.571429,4578.714286,4584.142857,4532.714286,4496.285714,4526.0,4501.714286,4518.0,4537.8714287
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4630.571429,4660.285714,4684.428571,4637.857143,4771.142857,4719.0,4579.428571,4682.285714,4625.285714,4629.857143,4662.0142856
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6902.285714,6892.428571,7003.0,7010.142857,6947.428571,6975.428571,6833.0,6982.714286,6851.428571,6858.571429,6925.642857
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7894.428571,8067.142857,8006.428571,8134.428571,7922.571429,7894.571429,7935.285714,7926.857143,8025.714286,7964.714286,7977.2142857
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7870.714286,7964.571429,7947.0,8044.428571,7889.571429,7846.571429,8025.428571,7896.714286,7932.0,7834.428571,7925.1428572
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85062.0,85206.0,84896.71429,85279.57143,85568.57143,85162.71429,85033.71429,85003.0,85447.71429,85039.71429,85169.971431
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),84990.0,85050.0,85157.14286,85511.42857,85538.71429,85254.85714,85088.14286,85297.42857,85231.85714,85658.71429,85277.828572
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85655.28571,85754.14286,85548.57143,85998.85714,85865.28571,85967.71429,85631.71429,85583.28571,85730.28571,85982.0,85771.714285
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7830.142857,7901.142857,7849.857143,7802.571429,7836.285714,7808.428571,7779.428571,7814.428571,7826.428571,7837.285714,7828.5999998
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7799.714286,7895.571429,7958.571429,7858.142857,7851.714286,7894.142857,7838.0,7817.142857,7810.428571,7790.714286,7851.4142858
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6223.571429,6296.285714,6325.285714,6287.285714,6205.571429,6217.428571,6330.571429,6275.714286,6380.285714,6287.571429,6282.9571429
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6186.857143,6083.142857,6111.714286,6371.0,6220.142857,6116.857143,6068.285714,6073.0,6312.142857,6184.0,6172.7142857
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7850.428571,7952.428571,8047.142857,7943.714286,7887.0,7975.0,7870.428571,8004.571429,7887.428571,7974.857143,7939.2999999
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7855.428571,7989.142857,8000.714286,8052.285714,7900.857143,7817.571429,7778.428571,7976.142857,7847.571429,7848.714286,7906.6857143
void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align8>(T1::Params),7330.428571,7487.0,7328.857143,7414.0,7346.714286,7286.285714,7324.0,7256.714286,7423.0,7405.857143,7360.2857143
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4427.142857,4439.857143,4427.142857,4370.857143,4483.428571,4410.428571,4376.857143,4336.142857,4440.285714,4476.285714,4418.842857
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7166.857143,7159.857143,7182.428571,7188.285714,7200.0,7132.285714,7366.857143,7197.857143,7168.714286,7276.428571,7203.9571428
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7861.428571,7899.857143,7923.285714,7946.857143,7924.142857,7891.142857,7860.285714,7853.285714,7826.714286,7833.857143,7882.0857142
"void <unnamed>::softmax_warp_forward<float, float, float, (int)5, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",5427.857143,5620.428571,5599.0,5455.0,5522.571429,5467.714286,5443.285714,5496.0,5623.285714,5552.857143,5520.8
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",8158.714286,7851.714286,7900.857143,7830.285714,7924.0,7877.0,7797.285714,7835.428571,7838.0,7779.571429,7879.2857143
void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params),6515.285714,6522.857143,6475.428571,6537.714286,6700.0,6620.142857,6417.0,6517.0,6477.0,6662.571429,6544.5
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7223.142857,7320.857143,7269.142857,7254.0,7289.0,7237.857143,7220.428571,7214.428571,7254.428571,7276.142857,7255.942857
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85089.71429,85219.28571,85269.85714,85011.0,85314.28571,85119.14286,84831.71429,85089.42857,85038.0,85299.42857,85128.185714
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",5126.142857,4976.428571,5171.0,5175.428571,5053.142857,5135.0,4891.285714,4982.142857,5009.714286,4993.428571,5051.3714284
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7777.857143,7906.857143,7875.714286,7781.285714,7823.428571,7784.0,7774.571429,7787.142857,7861.0,7802.714286,7817.4571429
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5572.285714,5637.142857,5671.285714,5591.285714,5688.714286,5500.428571,5572.285714,5567.857143,5695.857143,5631.0,5612.8142855999995
